"join_ID","group","mlpa_region","region4","affiliated_mpa","mpa_defacto_class","mpa_defacto_designation","year","variable","indicator","mean","sd","n"
"kelp","kelp forest-fish","south","south","arrow point to lion head point smca",NA,NA,2008,"all fish","diversity",1.501,NA,1
"kelp","kelp forest-fish","south","south","point dume smca","smr","ref",2019,"all fish","diversity",1.532,NA,1
"kelp","kelp forest-fish","north","north","ten mile smr","smr","smr",2017,"all fish","diversity",1.5438,NA,1
"kelp","kelp forest-fish","south","south","point conception smr","smr","smr",2008,"all fish","diversity",1.5531,NA,1
"kelp","kelp forest-fish","central","central","point sur smr","smr","ref",2018,"all fish","diversity",1.5533,NA,1
"kelp","kelp forest-fish","south","south","point conception smr","smr","ref",1999,"all fish","diversity",1.5579,NA,1
"kelp","kelp forest-fish","south","south","farnsworth onshore smca","smr","ref",2012,"all fish","diversity",1.5717,NA,1
"kelp","kelp forest-fish","south","south","abalone cove smca","smr","ref",2018,"all fish","diversity",1.5736,NA,1
"kelp","kelp forest-fish","south","south","crystal cove smca","smca","ref",2011,"all fish","diversity",1.5833,NA,1
"kelp","kelp forest-fish","south","south","abalone cove smca","smr","smr",2015,"all fish","diversity",1.584,NA,1
"kelp","kelp forest-fish","south","south","long point smr","smr","smr",2020,"all fish","diversity",1.6215,NA,1
"kelp","kelp forest-fish","south","south","cat harbor smca","smca","ref",2008,"all fish","diversity",1.6307,NA,1
"kelp","kelp forest-fish","south","south","point conception smr","smr","ref",2006,"all fish","diversity",1.6349,NA,1
"kelp","kelp forest-fish","south","south","abalone cove smca","smr","ref",2007,"all fish","diversity",1.6416,NA,1
"kelp","kelp forest-fish","south","south","point conception smr","smr","smr",2006,"all fish","diversity",1.6486,NA,1
"kelp","kelp forest-fish","south","south","cat harbor smca","smca","ref",2004,"all fish","diversity",1.6638,NA,1
"kelp","kelp forest-fish","south","south","lover's cove smca","smca","smca",2012,"all fish","diversity",1.6822,NA,1
"kelp","kelp forest-fish","south","south","point conception smr","smr","smr",1999,"all fish","diversity",1.6973,NA,1
"kelp","kelp forest-fish","south","south","matlahuayl smr","smr","smr",2011,"all fish","diversity",1.7027,NA,1
"kelp","kelp forest-fish","south","south","abalone cove smca","smr","smr",2010,"all fish","diversity",1.7088,NA,1
"kelp","kelp forest-fish","south","south","long point smr","smr","smr",2019,"all fish","diversity",1.7189,NA,1
"kelp","kelp forest-fish","south","south","point conception smr","smr","smr",2002,"all fish","diversity",1.7375,NA,1
"kelp","kelp forest-fish","south","south","crystal cove smca","smca","ref",2020,"all fish","diversity",1.7464,NA,1
"kelp","kelp forest-fish","south","south","point conception smr","smr","ref",2013,"all fish","diversity",1.7642,NA,1
"kelp","kelp forest-fish","central","central","point lobos smr","smr","ref",2015,"all fish","diversity",1.7741,NA,1
"kelp","kelp forest-fish","south","north islands","carrington point smr","smr","ref",2003,"all fish","diversity",1.7949,NA,1
"kelp","kelp forest-fish","south","south","point dume smca","smr","smr",2020,"all fish","diversity",1.7966,NA,1
"kelp","kelp forest-fish","south","south","point dume smca","smr","ref",2020,"all fish","diversity",1.8039,NA,1
"kelp","kelp forest-fish","south","south","matlahuayl smr","smr","ref",2019,"all fish","diversity",1.8071,NA,1
"kelp","kelp forest-fish","north","north","sea lion cove smca","smca","smca",2011,"all fish","diversity",1.8079,NA,1
"kelp","kelp forest-fish","south","south","matlahuayl smr","smr","smr",2020,"all fish","diversity",1.8105,NA,1
"kelp","kelp forest-fish","south","south","swami's smca","smr","ref",2019,"all fish","diversity",1.812,NA,1
"kelp","kelp forest-fish","south","south","point conception smr","smr","ref",2005,"all fish","diversity",1.8175,NA,1
"kelp","kelp forest-fish","south","south","dana point smca","smca","smca",2011,"all fish","diversity",1.825,NA,1
"kelp","kelp forest-fish","south","south","crystal cove smca","smca","smca",2020,"all fish","diversity",1.8401,NA,1
"kelp","kelp forest-fish","south","south","abalone cove smca","smr","smr",2020,"all fish","diversity",1.8431,NA,1
"kelp","kelp forest-fish","south","south","matlahuayl smr","smr","smr",2012,"all fish","diversity",1.8432,NA,1
"kelp","kelp forest-fish","south","south","farnsworth onshore smca","smr","smr",2011,"all fish","diversity",1.8436,NA,1
"kelp","kelp forest-fish","south","south","cabrillo smr","smr","smr",2012,"all fish","diversity",1.8567,NA,1
"kelp","kelp forest-fish","south","south","farnsworth onshore smca","smr","smr",2012,"all fish","diversity",1.8588,NA,1
"kelp","kelp forest-fish","south","south","abalone cove smca","smr","ref",2016,"all fish","diversity",1.8653,NA,1
"kelp","kelp forest-fish","south","south","point conception smr","smr","ref",2002,"all fish","diversity",1.8692,NA,1
"kelp","kelp forest-fish","south","south","point dume smr","smr","ref",2020,"all fish","diversity",1.8705,NA,1
"kelp","kelp forest-fish","south","south","south la jolla smr","smr","smr",2012,"all fish","diversity",1.8714,NA,1
"kelp","kelp forest-fish","south","south","point conception smr","smr","smr",2009,"all fish","diversity",1.8764,NA,1
"kelp","kelp forest-fish","south","south","farnsworth onshore smca","smr","smr",2019,"all fish","diversity",1.9,NA,1
"kelp","kelp forest-fish","south","south","arrow point to lion head point smca",NA,NA,2011,"all fish","diversity",1.9029,NA,1
"kelp","kelp forest-fish","south","south","south la jolla smr","smr","smr",2011,"all fish","diversity",1.9072,NA,1
"kelp","kelp forest-fish","south","south","dana point smca","smca","smca",2019,"all fish","diversity",1.9259,NA,1
"kelp","kelp forest-fish","south","south","matlahuayl smr","smr","ref",2020,"all fish","diversity",1.9274,NA,1
"kelp","kelp forest-fish","south","south","abalone cove smca","smr","ref",2020,"all fish","diversity",1.9283,NA,1
"kelp","kelp forest-fish","south","south","south la jolla smr","smr","smr",2020,"all fish","diversity",1.9375,NA,1
"kelp","kelp forest-fish","south","south","farnsworth onshore smca","smr","ref",2011,"all fish","diversity",1.949,NA,1
"kelp","kelp forest-fish","south","south","point conception smr","smr","smr",2005,"all fish","diversity",1.9543,NA,1
"kelp","kelp forest-fish","south","south","abalone cove smca","smr","smr",2012,"all fish","diversity",1.9564,NA,1
"kelp","kelp forest-fish","south","south","point conception smr","smr","smr",2003,"all fish","diversity",1.9607,NA,1
"kelp","kelp forest-fish","south","south","abalone cove smca","smr","smr",2016,"all fish","diversity",1.9715,NA,1
"kelp","kelp forest-fish","south","north islands","painted cave smca","smca","ref",2001,"all fish","diversity",1.9723,NA,1
"kelp","kelp forest-fish","south","south","south la jolla smr","smr","ref",2011,"all fish","diversity",1.9764,NA,1
"kelp","kelp forest-fish","south","south","point conception smr","smr","smr",2011,"all fish","diversity",1.977,NA,1
"kelp","kelp forest-fish","south","south","matlahuayl smr","smr","smr",2019,"all fish","diversity",1.9956,NA,1
"kelp","kelp forest-fish","south","south","point conception smr","smr","ref",2004,"all fish","diversity",2.0018,NA,1
"kelp","kelp forest-fish","south","south","crystal cove smca","smca","ref",2012,"all fish","diversity",2.0052,NA,1
"kelp","kelp forest-fish","south","south","point vicente smca","smr","ref",2010,"all fish","diversity",2.02,NA,1
"kelp","kelp forest-fish","south","south","abalone cove smca","smr","ref",2019,"all fish","diversity",2.042,NA,1
"kelp","kelp forest-fish","south","south","south la jolla smr","smr","ref",2020,"all fish","diversity",2.0476,NA,1
"kelp","kelp forest-fish","south","south","swami's smca","smr","smr",2019,"all fish","diversity",2.0527,NA,1
"kelp","kelp forest-fish","south","south","crystal cove smca","smca","smca",2011,"all fish","diversity",2.0635,NA,1
"kelp","kelp forest-fish","south","south","abalone cove smca","smr","ref",2013,"all fish","diversity",2.0725,NA,1
"kelp","kelp forest-fish","south","south","crystal cove smca","smca","smca",2012,"all fish","diversity",2.0753,NA,1
"kelp","kelp forest-fish","south","south","point vicente smca","smr","ref",2004,"all fish","diversity",2.0845,NA,1
"kelp","kelp forest-fish","south","south","point conception smr","smr","ref",2000,"all fish","diversity",2.0846,NA,1
"kelp","kelp forest-fish","south","south","point conception smr","smr","smr",2004,"all fish","diversity",2.0898,NA,1
"kelp","kelp forest-fish","south","south","dana point smca","smca","smca",2020,"all fish","diversity",2.1044,NA,1
"kelp","kelp forest-fish","south","south","naples smca","smca","smca",2000,"all fish","diversity",2.1055,NA,1
"kelp","kelp forest-fish","south","south","cabrillo smr","smr","smr",2011,"all fish","diversity",2.1078,NA,1
"kelp","kelp forest-fish","south","south","abalone cove smca","smr","smr",2011,"all fish","diversity",2.1169,NA,1
"kelp","kelp forest-fish","south","south","point conception smr","smr","ref",2003,"all fish","diversity",2.1455,NA,1
"kelp","kelp forest-fish","south","south","point dume smca","smr","smr",2010,"all fish","diversity",2.1577,NA,1
"kelp","kelp forest-fish","south","south","campus point smca","smr","ref",2014,"all fish","diversity",2.1757,NA,1
"kelp","kelp forest-fish","south","south","naples smca","smca","ref",2014,"all fish","diversity",2.1757,NA,1
"kelp","kelp forest-fish","south","south","laguna beach smr","smr","smr",2011,"all fish","diversity",2.1908,NA,1
"kelp","kelp forest-fish","south","south","point conception smr","smr","smr",2000,"all fish","diversity",2.1989,NA,1
"kelp","kelp forest-fish","south","south","cat harbor smca","smca","smca",2011,"all fish","diversity",2.2198,NA,1
"kelp","kelp forest-fish","south","south","naples smca","smca","smca",2001,"all fish","diversity",2.288,NA,1
"kelp","kelp forest-fish","south","south","cat harbor smca","smca","smca",2012,"all fish","diversity",2.3006,NA,1
"kelp","kelp forest-fish","south","south","swami's smca","smr","smr",2012,"all fish","diversity",2.3151,NA,1
"kelp","kelp forest-fish","south","south","point conception smr","smr","smr",2010,"all fish","diversity",2.359,NA,1
"kelp","kelp forest-fish","south","south","abalone cove smca","smr","ref",2017,"all fish","diversity",2.3818,NA,1
"kelp","kelp forest-fish","south","south","point dume smca","smr","smr",2011,"all fish","diversity",2.448,NA,1
"kelp","kelp forest-fish","south","south","point dume smca","smr","smr",2013,"all fish","diversity",2.4775,NA,1
"kelp","kelp forest-fish","south","south","point dume smca","smr","smr",2012,"all fish","diversity",2.6561,NA,1
"surf","surf-seine","central","central","ano nuevo smr","smr","smr",2019,"all fish","diversity",0.57113470367743,0.231042222794699,6
"surf","surf-seine","central","central","ano nuevo smr","smr","smr",2020,"all fish","diversity",1.04224169267686,0.169226775336946,6
"surf","surf-seine","central","central","ano nuevo smr","smr","ref",2019,"all fish","diversity",0.87099601452156,0.473710235599029,6
"surf","surf-seine","central","central","ano nuevo smr","smr","ref",2020,"all fish","diversity",0.957477844742817,0.361491578974568,6
"surf","surf-seine","central","central","asilomar smr","smr","smr",2019,"all fish","diversity",0.338195827030515,0.561990167647432,6
"surf","surf-seine","central","central","asilomar smr","smr","smr",2020,"all fish","diversity",0.602097704684903,0.352826592390988,6
"surf","surf-seine","central","central","asilomar smr","smr","ref",2019,"all fish","diversity",0.247530579861253,0.288909519063464,6
"surf","surf-seine","central","central","asilomar smr","smr","ref",2020,"all fish","diversity",0.516008184837001,0.458161763909319,6
"surf","surf-seine","central","central","natural bridges smr","smr","smr",2019,"all fish","diversity",1.21656968363615,0.277345217628738,6
"surf","surf-seine","central","central","natural bridges smr","smr","smr",2020,"all fish","diversity",1.13968053753053,0.329555168176402,6
"surf","surf-seine","central","central","natural bridges smr","smr","ref",2019,"all fish","diversity",0.673082592371687,0.0714589900562109,6
"surf","surf-seine","central","central","natural bridges smr","smr","ref",2020,"all fish","diversity",0.843103808941624,0.114537448958332,6
"surf","surf-seine","central","central","point lobos smr","smr","smr",2019,"all fish","diversity",0.802342473152609,0.456379896381427,6
"surf","surf-seine","central","central","point lobos smr","smr","smr",2020,"all fish","diversity",0.28275819541691,0.352994430709577,4
"surf","surf-seine","central","central","point lobos smr","smr","ref",2019,"all fish","diversity",1.12347178851985,0.319591750265843,6
"surf","surf-seine","central","central","point lobos smr","smr","ref",2020,"all fish","diversity",0.964766182414587,0.546901724266618,6
"surf","surf-seine","north","north","point reyes smr","smr","smr",2019,"all fish","diversity",0.577396937786097,0.476037682967045,6
"surf","surf-seine","north","north","point reyes smr","smr","smr",2020,"all fish","diversity",1.12706870134761,0.123600636664937,6
"surf","surf-seine","north","north","point reyes smr","smr","ref",2019,"all fish","diversity",1.08531661161195,0.392438640425054,6
"surf","surf-seine","north","north","point reyes smr","smr","ref",2020,"all fish","diversity",1.65152027209718,0.140655139880522,6
"surf","surf-seine","north","north","reading rock smca","smr","smr",2019,"all fish","diversity",0,0,6
"surf","surf-seine","north","north","reading rock smca","smr","smr",2020,"all fish","diversity",0,0,4
"surf","surf-seine","north","north","reading rock smca","smr","ref",2019,"all fish","diversity",0,0,4
"surf","surf-seine","north","north","reading rock smca","smr","ref",2020,"all fish","diversity",0,0,4
"surf","surf-seine","north","north","samoa smca","smr","smr",2019,"all fish","diversity",0.411467876806695,0.444106871748337,4
"surf","surf-seine","north","north","samoa smca","smr","smr",2020,"all fish","diversity",0.553397066696843,0.346230079821699,6
"surf","surf-seine","north","north","samoa smca","smr","ref",2019,"all fish","diversity",0.484263586007325,0.39106454567334,6
"surf","surf-seine","north","north","samoa smca","smr","ref",2020,"all fish","diversity",0.138629436111989,0.309984842828872,5
"surf","surf-seine","north","north","ten mile smr","smr","smr",2019,"all fish","diversity",0.277258872223978,0.379652346463788,5
"surf","surf-seine","north","north","ten mile smr","smr","smr",2020,"all fish","diversity",0.227636034900157,0.394277178080594,3
"surf","surf-seine","north","north","ten mile smr","smr","ref",2019,"all fish","diversity",0,NA,1
"surf","surf-seine","south","south","campus point smca","smr","smr",2019,"all fish","diversity",1.13052615260786,0.385183874992869,6
"surf","surf-seine","south","south","campus point smca","smr","smr",2020,"all fish","diversity",1.45910410515699,0.367675752981102,6
"surf","surf-seine","south","south","campus point smca","smr","ref",2019,"all fish","diversity",0.968631123461451,0.482450772231909,6
"surf","surf-seine","south","south","campus point smca","smr","ref",2020,"all fish","diversity",1.39972938628684,0.268297186350627,6
"surf","surf-seine","south","south","laguna beach smr","smr","smr",2019,"all fish","diversity",0.919844424798832,0.17004725151922,6
"surf","surf-seine","south","south","laguna beach smr","smr","smr",2020,"all fish","diversity",0.707987636124958,0.591202032546813,6
"surf","surf-seine","south","south","laguna beach smr","smr","ref",2019,"all fish","diversity",0.851189972609919,0.199041142775083,6
"surf","surf-seine","south","south","laguna beach smr","smr","ref",2020,"all fish","diversity",1.19442335323433,0.275886489663811,6
"surf","surf-seine","south","south","matlahuayl smr","smr","smr",2019,"all fish","diversity",0.909592562260806,0.201149031373791,6
"surf","surf-seine","south","south","matlahuayl smr","smr","smr",2020,"all fish","diversity",1.08707635722776,0.158103221121852,6
"surf","surf-seine","south","south","matlahuayl smr","smr","ref",2019,"all fish","diversity",0.955588077141723,0.200293173264778,6
"surf","surf-seine","south","south","matlahuayl smr","smr","ref",2020,"all fish","diversity",1.16755711584761,0.2368445767816,6
"surf","surf-seine","south","south","point conception smr","smr","smr",2019,"all fish","diversity",0.538507598148031,0.125499549137711,6
"surf","surf-seine","south","south","point conception smr","smr","smr",2020,"all fish","diversity",1.28395184306736,0.303755615461405,6
"surf","surf-seine","south","south","point conception smr","smr","ref",2019,"all fish","diversity",1.05267343356937,0.495828181077646,6
"surf","surf-seine","south","south","point conception smr","smr","ref",2020,"all fish","diversity",1.77382776521254,0.136347765053087,6
"surf","surf-seine","south","south","point dume smr","smr","smr",2019,"all fish","diversity",1.29303705915966,0.415156704520415,6
"surf","surf-seine","south","south","point dume smr","smr","smr",2020,"all fish","diversity",1.34442468077523,0.487939462787491,6
"surf","surf-seine","south","south","point dume smr","smr","ref",2019,"all fish","diversity",1.17179351482575,0.182358262779577,6
"surf","surf-seine","south","south","point dume smr","smr","ref",2020,"all fish","diversity",1.03660301876181,0.230786210495958,6
"surf","surf-bruv","central","central","ano nuevo smr","smr","smr",2019,"all fish","diversity",1.6295746363456,0.19972232648612,6
"surf","surf-bruv","central","central","ano nuevo smr","smr","smr",2020,"all fish","diversity",1.51892474033864,0.326802017262659,6
"surf","surf-bruv","central","central","ano nuevo smr","smr","ref",2019,"all fish","diversity",1.28226845796445,0.430702677399343,6
"surf","surf-bruv","central","central","ano nuevo smr","smr","ref",2020,"all fish","diversity",1.05645594338604,0.598836850309971,6
"surf","surf-bruv","central","central","asilomar smr","smr","smr",2019,"all fish","diversity",0.78753310356621,0.255182110144595,6
"surf","surf-bruv","central","central","asilomar smr","smr","smr",2020,"all fish","diversity",1.09044005359313,0.327456108634472,6
"surf","surf-bruv","central","central","asilomar smr","smr","ref",2019,"all fish","diversity",1.20606691690383,0.299505917731057,6
"surf","surf-bruv","central","central","asilomar smr","smr","ref",2020,"all fish","diversity",1.41066296420886,0.170676004713102,6
"surf","surf-bruv","central","central","natural bridges smr","smr","smr",2019,"all fish","diversity",1.65377327790667,0.292926716315837,6
"surf","surf-bruv","central","central","natural bridges smr","smr","smr",2020,"all fish","diversity",1.7829341161493,0.378545927102321,6
"surf","surf-bruv","central","central","natural bridges smr","smr","ref",2019,"all fish","diversity",1.71118678394476,0.341540472584803,6
"surf","surf-bruv","central","central","natural bridges smr","smr","ref",2020,"all fish","diversity",1.76540130817267,0.222938353010809,6
"surf","surf-bruv","central","central","point lobos smr","smr","smr",2019,"all fish","diversity",1.57848632946968,0.284757751294317,6
"surf","surf-bruv","central","central","point lobos smr","smr","smr",2020,"all fish","diversity",1.87129047691358,0.203573533507279,6
"surf","surf-bruv","central","central","point lobos smr","smr","ref",2019,"all fish","diversity",1.31652760857482,0.367269923245145,5
"surf","surf-bruv","central","central","point lobos smr","smr","ref",2020,"all fish","diversity",1.35913240583524,0.332427000083503,5
"surf","surf-bruv","north","north","reading rock smca","smca","smca",2019,"all fish","diversity",0.327001317260661,0.360160462943764,6
"surf","surf-bruv","north","north","reading rock smca","smca","smca",2020,"all fish","diversity",0.540914862792374,0.48012148893365,6
"surf","surf-bruv","north","north","reading rock smca","smca","ref",2019,"all fish","diversity",0.44839843884415,0.386720322566213,6
"surf","surf-bruv","north","north","reading rock smca","smca","ref",2020,"all fish","diversity",0,0,5
"surf","surf-bruv","north","north","samoa smca","smca","smca",2019,"all fish","diversity",0.77241086456452,0.483486513123764,6
"surf","surf-bruv","north","north","samoa smca","smca","smca",2020,"all fish","diversity",0.441150572882398,0.42620968629125,5
"surf","surf-bruv","north","north","samoa smca","smca","ref",2019,"all fish","diversity",1.12948213737142,0.322143429079396,6
"surf","surf-bruv","north","north","samoa smca","smca","ref",2020,"all fish","diversity",0.792131126060832,0.306178438283037,6
"surf","surf-bruv","north","north","ten mile smr","smr","smr",2019,"all fish","diversity",0.55929177663985,0.487434106185727,6
"surf","surf-bruv","north","north","ten mile smr","smr","smr",2020,"all fish","diversity",0.306794137250981,0.309330569103492,6
"surf","surf-bruv","north","north","ten mile smr","smr","ref",2019,"all fish","diversity",0.509824714531332,0.461469309377304,6
"surf","surf-bruv","north","north","ten mile smr","smr","ref",2020,"all fish","diversity",1.1831943144848,0.333395242924987,6
"surf","surf-bruv","south","south","campus point smca","smca","smca",2019,"all fish","diversity",2.17083405276032,0.572668204787972,3
"surf","surf-bruv","south","south","campus point smca","smca","smca",2020,"all fish","diversity",2.1814506221778,0.34927454559996,4
"surf","surf-bruv","south","south","laguna beach smr","smr","smr",2019,"all fish","diversity",1.36824245228689,0.621329601085787,4
"surf","surf-bruv","south","south","laguna beach smr","smr","smr",2020,"all fish","diversity",1.92854951514835,0.170023362487535,3
"surf","surf-bruv","south","south","matlahuayl smr","smr","smr",2019,"all fish","diversity",0.996034455456115,1.0203978287386,4
"surf","surf-bruv","south","south","matlahuayl smr","smr","smr",2020,"all fish","diversity",0.607260238864542,0.417685771454957,4
"surf","surf-bruv","south","south","matlahuayl smr","smr","ref",2019,"all fish","diversity",0.812116009408569,0.453812008388078,4
"surf","surf-bruv","south","south","matlahuayl smr","smr","ref",2020,"all fish","diversity",1.49776503411731,0.230241448675517,4
"surf","surf-bruv","south","south","point conception smr","smr","smr",2019,"all fish","diversity",1.568178377533,0.290868787917187,4
"surf","surf-bruv","south","south","point conception smr","smr","smr",2020,"all fish","diversity",1.86686539602356,0.159012858562414,4
"surf","surf-bruv","south","south","point conception smr","smr","ref",2019,"all fish","diversity",2.07950529490246,0.234467096729508,3
"surf","surf-bruv","south","south","point conception smr","smr","ref",2020,"all fish","diversity",1.82200392552369,0.0983562280769858,3
"surf","surf-bruv","south","south","point dume smr","smr","smr",2019,"all fish","diversity",1.33903630255489,0.290644623019217,5
"surf","surf-bruv","south","south","point dume smr","smr","smr",2020,"all fish","diversity",2.0309751515452,0.224530136084517,3
"surf","surf-bruv","south","south","point dume smr","smr","ref",2019,"all fish","diversity",1.95710483283844,0.319095685288293,4
"surf","surf-bruv","south","south","point dume smr","smr","ref",2020,"all fish","diversity",1.93601124383778,0.155085413321169,4
