"habitat","year","bioregion","region4","affiliated_mpa","mpa_defacto_class","target_status","mean_kg_ref","mean_kg_smr","sd_kg_ref","sd_kg_smr","n_ref","n_smr","se_kg_ref","se_kg_smr"
"Kelp forest",2016,"Central","Central","point buchon smr","smr","Targeted",5.69936143610104,12.5763923384932,4.50163916698275,9.51076529232003,23,24,0.938656653199787,1.94137683579635
"Kelp forest",2016,"Central","Central","point lobos smr","smr","Nontargeted",1.72990420251615,2.91597012223886,1.60521027700443,2.72651920777449,18,21,0.378351690700056,0.594975269208458
"Kelp forest",2016,"Central","Central","point lobos smr","smr","Targeted",6.53251609136027,20.4225702834452,7.07154628848273,15.2545105574705,24,24,1.44347334160457,3.11381392847513
"Kelp forest",2016,"South","N. Channel Islands","anacapa island smr","smr","Nontargeted",7.80983388998106,9.12546961827483,11.1263849252826,12.877797498211,16,28,2.78159623132066,2.43367497246544
"Kelp forest",2016,"South","N. Channel Islands","anacapa island smr","smr","Targeted",3.76283911615746,10.8727032748827,1.90990780119851,12.3161526176235,8,18,0.675254378834277,2.90294501135
"Kelp forest",2016,"South","N. Channel Islands","gull island smr","smr","Nontargeted",4.17560274158444,4.73365904486709,5.01973303508849,4.07413605402684,23,24,1.04668669253442,0.831629539586822
"Kelp forest",2016,"South","N. Channel Islands","gull island smr","smr","Targeted",7.73559076539013,22.5578302515178,6.99036777841609,21.3472751640019,17,23,1.69541321837199,4.45121457253699
"Kelp forest",2016,"South","N. Channel Islands","harris point smr","smr","Nontargeted",1.21870524022632,1.75313564236405,1.30188524689284,1.86685118798724,19,19,0.298672959331179,0.428285035319222
"Kelp forest",2016,"South","N. Channel Islands","harris point smr","smr","Targeted",2.0882124523971,4.97783860826993,2.33288486154897,6.54073459900718,20,19,0.521648913410368,1.50054742808381
"Kelp forest",2016,"South","N. Channel Islands","scorpion smr","smr","Nontargeted",17.3560768231361,8.6348793207807,16.1433985796048,9.42534592737833,28,29,3.05081556835912,1.75024279942022
"Kelp forest",2016,"South","N. Channel Islands","scorpion smr","smr","Targeted",17.5276678709134,13.8156878369557,19.2584758526995,15.4741829274449,18,25,4.53926629025373,3.09483658548898
"Kelp forest",2016,"South","N. Channel Islands","south point smr","smr","Nontargeted",5.43549804157744,3.03175338322262,8.84110658864963,4.7602674651069,31,36,1.58790961910533,0.793377910851149
"Kelp forest",2016,"South","N. Channel Islands","south point smr","smr","Targeted",12.0853680780088,5.05030951469949,13.4734889142306,7.37322547531966,20,32,3.01276371063095,1.30341443320398
"Kelp forest",2016,"South","South","abalone cove smca","smr","Nontargeted",0.68043359005625,0.640055272845625,0.974850573348914,1.2653826113377,16,32,0.243712643337228,0.223690156318107
"Kelp forest",2016,"South","South","abalone cove smca","smr","Targeted",1.157366224375,1.08221076096875,1.50609746050125,1.36458068441448,16,32,0.376524365125313,0.241226063856414
"Kelp forest",2016,"South","South","campus point smca","smr","Nontargeted",1.27340635158231,0.977456050963244,1.91665814270698,1.4681693481495,23,30,0.399650849574267,0.268049823406379
"Kelp forest",2016,"South","South","campus point smca","smr","Targeted",4.08789496099018,1.97368632001042,4.71162476071581,2.69047069210115,22,28,1.00452177418344,0.508451168643391
"Kelp forest",2016,"South","South","point vicente smca","smr","Nontargeted",0.6764183499,3.46512841570286,0.986813528339886,3.66568250996657,25,35,0.197362705667977,0.619613433956431
"Kelp forest",2016,"South","South","point vicente smca","smr","Targeted",1.64172759187997,6.68325318118636,4.14524019545737,7.57010270982153,26,31,0.81294848635255,1.3596305835712
"Kelp forest",2017,"Central","Central","lovers point - julia platt smr","smr","Nontargeted",4.56547491930065,5.47681525526339,4.83326797367078,6.29917442559558,24,22,0.986586693802417,1.34298849998592
"Kelp forest",2017,"Central","Central","lovers point - julia platt smr","smr","Targeted",5.38572430172712,5.84343306294345,2.87431047143046,4.10588828044528,24,22,0.586716168111933,0.87537832266704
"Kelp forest",2017,"Central","Central","point buchon smr","smr","Nontargeted",1.0520816930049,1.3819641172333,1.21378045530022,1.67667498933253,23,22,0.253090720430856,0.35746830882123
"Kelp forest",2017,"Central","Central","point buchon smr","smr","Targeted",2.99718553919636,13.0088632783865,2.43718520532286,7.48700746054071,24,24,0.497488346808438,1.52827899822797
"Kelp forest",2017,"Central","Central","point lobos smr","smr","Nontargeted",0.440424923525755,1.17691731102997,0.664570758279792,1.1506557022905,13,22,0.184318765011675,0.245320620007003
"Kelp forest",2017,"Central","Central","point lobos smr","smr","Targeted",3.39282561004243,8.5004645687093,3.30254303167528,6.03526960872492,21,24,0.720673972785758,1.23194425012523
"Kelp forest",2017,"Central","Central","point sur smr","smr","Nontargeted",0.484251272633876,0.628924556216668,0.416820389368551,1.38864376108407,18,16,0.0982455079531065,0.347160940271017
"Kelp forest",2017,"Central","Central","point sur smr","smr","Targeted",1.70689572315449,4.44315816029656,2.31459745582799,5.25266386738125,15,23,0.597626493306391,1.09525612854577
"Kelp forest",2017,"North","North","point cabrillo smr","smr","Nontargeted",4.07003445415385,0.1887903475,10.0076082426529,0.311464321232827,13,4,2.7756111279724,0.155732160616414
"Kelp forest",2017,"North","North","point cabrillo smr","smr","Targeted",7.13769394936462,2.58852688256531,5.17656112734689,2.30680820243371,24,17,1.05666111536053,0.559483169216199
"Kelp forest",2017,"North","North","stewarts point smr","smr","Nontargeted",2.02629406459647,1.46258288621199,1.8771168723531,2.43292087466092,18,17,0.442440689840186,0.590069984999829
"Kelp forest",2017,"North","North","stewarts point smr","smr","Targeted",6.83443478290891,8.86203273225566,3.35322657274287,7.2275511709407,24,23,0.684474507930137,1.50704859747622
"Kelp forest",2017,"South","N. Channel Islands","anacapa island smr","smr","Nontargeted",6.75733129095559,8.42932366951684,5.55278880869937,12.1334343142469,16,34,1.38819720217484,2.08086681781291
"Kelp forest",2017,"South","N. Channel Islands","anacapa island smr","smr","Targeted",5.28477903703104,12.9133902196682,6.0679239208534,21.7071462159337,16,33,1.51698098021335,3.77872913075734
"Kelp forest",2017,"South","N. Channel Islands","gull island smr","smr","Nontargeted",2.38446555868752,8.16626445496736,4.21896014912445,13.1142622733841,23,29,0.879714003424834,2.43525736779861
"Kelp forest",2017,"South","N. Channel Islands","gull island smr","smr","Targeted",11.9348880640677,21.1245315418091,11.7169800115605,20.7183666843237,14,27,3.13149462935271,3.98725152745455
"Kelp forest",2017,"South","N. Channel Islands","scorpion smr","smr","Nontargeted",15.7893229830447,5.68188648379334,18.4451685740363,6.66778269103616,32,33,3.26067594470753,1.16071198127755
"Kelp forest",2017,"South","N. Channel Islands","scorpion smr","smr","Targeted",11.8097436459359,8.10675745104385,11.4018068707735,10.3832469740715,23,30,2.37744107885127,1.8957128626154
"Kelp forest",2017,"South","N. Channel Islands","south point smr","smr","Nontargeted",4.98592750282786,1.70180718327777,7.08124369740494,2.43587038658333,30,31,1.29285230275332,0.437495236480376
"Kelp forest",2017,"South","N. Channel Islands","south point smr","smr","Targeted",8.92992656500592,4.90184345993208,9.80832328294626,6.52342231891114,26,22,1.92357045443729,1.39079831148203
"Kelp forest",2017,"South","South","abalone cove smca","smr","Nontargeted",0.691814429434783,2.268168585624,1.04161397104035,2.96535566251364,23,25,0.217191526845142,0.593071132502727
"Kelp forest",2017,"South","South","abalone cove smca","smr","Targeted",2.43644369466667,1.17934084115,2.80508257985169,1.48671520290654,15,20,0.724269207766808,0.332439625688142
"Kelp forest",2017,"South","South","campus point smca","smr","Nontargeted",1.49008755581202,0.307381765625181,2.54043493656036,0.377568251695677,24,32,0.51856410994272,0.0667452677836907
"Kelp forest",2017,"South","South","campus point smca","smr","Targeted",6.04380718097723,1.72838602685768,8.66051240293052,2.57792944770169,20,22,1.93654944529327,0.549616404964224
"Kelp forest",2017,"South","South","point vicente smca","smr","Nontargeted",2.63950212295519,3.43150492494595,9.93968794028224,3.51024278796835,27,37,1.91289383599428,0.577080359537932
"Kelp forest",2017,"South","South","point vicente smca","smr","Targeted",1.00166280633333,4.47861855801268,1.64015127173626,5.01889402231056,33,33,0.285513688796604,0.873677306893885
"Kelp forest",2018,"Central","Central","lovers point - julia platt smr","smr","Nontargeted",7.98655749254185,4.91679537206636,24.1893740536982,5.91720197889707,33,23,4.21082953430336,1.23382190348709
"Kelp forest",2018,"Central","Central","lovers point - julia platt smr","smr","Targeted",6.23026036081152,7.03728969304448,12.7001663262746,5.37533720193559,31,23,2.28101720882083,1.1208352870208
"Kelp forest",2018,"Central","Central","point buchon smr","smr","Nontargeted",1.09518373428631,0.9897081266575,1.78043647673354,0.831344713267176,22,20,0.37959033226525,0.185894329160048
"Kelp forest",2018,"Central","Central","point buchon smr","smr","Targeted",4.32350583545023,11.5742416937514,2.9575212587736,6.77035577899631,24,24,0.603701498952427,1.38199308630369
"Kelp forest",2018,"Central","Central","point lobos smr","smr","Nontargeted",1.49552487115585,2.55718439799778,3.88102394931877,4.41169572939739,19,32,0.89036795750219,0.779884991697157
"Kelp forest",2018,"Central","Central","point lobos smr","smr","Targeted",5.55200622931405,11.7758092144138,4.85644323472803,10.6345416062625,24,30,0.991317324156255,1.94159277549241
"Kelp forest",2018,"North","North","point cabrillo smr","smr","Nontargeted",1.12962718178571,1.727831867375,0.831490681008637,4.19319278522054,14,8,0.222225232044976,1.48251752662597
"Kelp forest",2018,"North","North","point cabrillo smr","smr","Targeted",8.78957337635447,7.57147561025665,5.65704677784553,7.19453736682144,24,24,1.15473983806477,1.46857879034162
"Kelp forest",2018,"North","North","stewarts point smr","smr","Nontargeted",1.09739162303906,1.15356769368889,1.00475638454516,1.61620335180133,15,15,0.259426982955931,0.417301911040743
"Kelp forest",2018,"North","North","stewarts point smr","smr","Targeted",8.6044293846526,13.2457856264991,6.93258410187713,7.11832581320744,24,24,1.41510780404415,1.45302217210336
"Kelp forest",2018,"North","North","ten mile smr","smr","Nontargeted",0.84333019425,0.506383322857143,1.08195217825368,0.386878577066565,8,7,0.382527861081365,0.146226357499524
"Kelp forest",2018,"North","North","ten mile smr","smr","Targeted",8.04978109902507,3.14057084417117,7.44434358345437,3.42415339529272,18,12,1.75464860978105,0.98846794225941
"Kelp forest",2018,"South","N. Channel Islands","anacapa island smr","smr","Nontargeted",7.44844377196662,5.27516776246192,8.7595695693852,6.31551304728708,21,31,1.91149479080664,1.13429962831203
"Kelp forest",2018,"South","N. Channel Islands","anacapa island smr","smr","Targeted",6.02125126485086,9.25032023512777,6.31589710476503,12.0314539969976,14,30,1.68799450401059,2.19663291791376
"Kelp forest",2018,"South","N. Channel Islands","gull island smr","smr","Nontargeted",2.33986097624204,4.00122070446745,3.86443957216597,4.58184269777627,22,29,0.823901285098754,0.85082682923762
"Kelp forest",2018,"South","N. Channel Islands","gull island smr","smr","Targeted",9.7929734763386,23.403405645875,6.52127614074969,26.8428819816942,14,23,1.74288436023062,5.59712780801618
"Kelp forest",2018,"South","N. Channel Islands","harris point smr","smr","Nontargeted",1.6442645294549,2.26262060942846,1.90914707696633,3.06445844857902,16,22,0.477286769241584,0.653344736479049
"Kelp forest",2018,"South","N. Channel Islands","harris point smr","smr","Targeted",5.52324892779758,7.33443655316024,4.05184655551196,7.42911833248243,14,18,1.08290154246471,1.75105998371188
"Kelp forest",2018,"South","N. Channel Islands","scorpion smr","smr","Nontargeted",15.3740295842154,4.4554834721523,19.9554262171397,5.36278533231997,31,36,3.5841003528024,0.893797555386661
"Kelp forest",2018,"South","N. Channel Islands","scorpion smr","smr","Targeted",11.3990533875604,6.16250120417234,11.8611784064467,8.57128840835577,26,32,2.32616846725682,1.5152040392635
"Kelp forest",2018,"South","N. Channel Islands","south point smr","smr","Nontargeted",2.90222812649346,1.96162549486436,5.46934921182199,3.51730231370026,32,33,0.966853479089157,0.612283742056495
"Kelp forest",2018,"South","N. Channel Islands","south point smr","smr","Targeted",10.4262248749067,23.7996741036766,12.7776907279091,47.070788680307,26,26,2.50591132154855,9.23134115388799
"Kelp forest",2018,"South","South","abalone cove smca","smr","Nontargeted",2.48417148523809,1.5908706823396,6.91317247008358,2.651234944272,21,25,1.50857791125918,0.530246988854401
"Kelp forest",2018,"South","South","abalone cove smca","smr","Targeted",2.13141949666667,2.79422444111111,2.69485988834063,4.83803012053852,21,18,0.588066639315295,1.14033463527252
"Kelp forest",2018,"South","South","campus point smca","smr","Nontargeted",5.19380712454901,0.47172192778301,16.7860438723456,0.383287027347858,18,27,3.95650848381016,0.0737636228053924
"Kelp forest",2018,"South","South","campus point smca","smr","Targeted",7.79146479162761,5.34299639457377,6.96859760469327,6.42101089146543,21,27,1.52067266719975,1.23572412221903
"Kelp forest",2018,"South","South","point vicente smca","smr","Nontargeted",1.19082031886486,3.3766850085625,1.70816630694421,5.08505428270717,37,48,0.280820811010761,0.733964364741211
"Kelp forest",2018,"South","South","point vicente smca","smr","Targeted",5.89141528400616,7.32304847838534,17.5373086371578,10.1052672300977,33,40,3.05285357932804,1.59778304058848
"Kelp forest",2019,"Central","Central","lovers point - julia platt smr","smr","Nontargeted",4.31314159747059,2.96084509930435,8.18997492247806,3.20472175417819,17,23,1.98636068685511,0.668230678788426
"Kelp forest",2019,"Central","Central","lovers point - julia platt smr","smr","Targeted",4.38741124431499,5.24774511210022,4.14654837143145,5.01570086234933,24,24,0.846410641981303,1.02382565126612
"Kelp forest",2019,"Central","Central","point buchon smr","smr","Nontargeted",0.494701002764706,1.80396506917391,0.494839997441203,1.62479903818488,17,23,0.12001632807238,0.338794019407619
"Kelp forest",2019,"Central","Central","point buchon smr","smr","Targeted",2.9665687892194,22.7400253583256,2.19041782789738,8.76697562716017,23,24,0.456733689924192,1.78955140616325
"Kelp forest",2019,"Central","Central","point lobos smr","smr","Nontargeted",1.3491414228,3.211380020452,1.40142684452069,5.11027352100811,20,25,0.31336856898413,1.02205470420162
"Kelp forest",2019,"Central","Central","point lobos smr","smr","Targeted",9.98705248261935,13.4341995923008,7.05806124821061,9.36902880481223,22,27,1.50478371420028,1.8030704341679
"Kelp forest",2019,"Central","Central","point sur smr","smr","Nontargeted",0.375056565235294,1.68314171483462,0.628236036793422,2.17886978590724,17,26,0.152369619854041,0.42731152138149
"Kelp forest",2019,"Central","Central","point sur smr","smr","Targeted",5.88618726235714,18.9473178910007,8.73173034184117,17.7006524145154,14,25,2.33365309520487,3.54013048290308
"Kelp forest",2019,"North","North","point cabrillo smr","smr","Nontargeted",1.26201365646154,0.389854850222222,1.515042241263,0.450416509406957,13,9,0.420197114259047,0.150138836468986
"Kelp forest",2019,"North","North","point cabrillo smr","smr","Targeted",13.80131564179,6.49921499184591,11.4199272665374,5.45400749957647,24,23,2.33108289189278,1.13723917803708
"Kelp forest",2019,"North","North","stewarts point smr","smr","Nontargeted",0.547802101272727,2.27317906313333,0.589551754286851,1.93263363224404,11,15,0.177756542133208,0.499003858133435
"Kelp forest",2019,"North","North","stewarts point smr","smr","Targeted",7.08893416940281,12.0906160501607,8.54680026329595,7.09850859926287,20,24,1.91112263788428,1.44897700024605
"Kelp forest",2019,"North","North","ten mile smr","smr","Nontargeted",1.69648092542727,1.25401088666667,4.04439194055147,2.38992572217997,11,6,1.21943005199515,0.975683090415585
"Kelp forest",2019,"North","North","ten mile smr","smr","Targeted",7.44560450263317,4.88198848919235,6.94141307542011,5.35074083821425,18,15,1.63610675221551,1.38155534375171
"Kelp forest",2019,"South","N. Channel Islands","anacapa island smr","smr","Nontargeted",2.959306056185,7.7210180409171,3.68547591256224,14.3651159461586,20,31,0.824097466992723,2.58005098815946
"Kelp forest",2019,"South","N. Channel Islands","anacapa island smr","smr","Targeted",6.1331276,9.45866755229286,6.11306013033909,15.3995773041674,13,28,1.69545782691786,2.91024656016725
"Kelp forest",2019,"South","N. Channel Islands","gull island smr","smr","Nontargeted",2.33430190700556,2.0509227755,4.97987521768233,3.35738098903085,18,24,1.17376784529534,0.685322524603858
"Kelp forest",2019,"South","N. Channel Islands","gull island smr","smr","Targeted",11.9336827201538,15.6337779349565,12.3416580623121,18.230042520746,13,23,3.42296007445461,3.80122663444892
"Kelp forest",2019,"South","N. Channel Islands","harris point smr","smr","Nontargeted",0.426610532825,1.0763878190625,0.664012695483435,1.13656306416804,12,16,0.191683954241345,0.28414076604201
"Kelp forest",2019,"South","N. Channel Islands","harris point smr","smr","Targeted",3.31855709824731,5.85597578334456,3.21989417603715,9.18280618547997,13,18,0.89303796563614,2.16440817469155
"Kelp forest",2019,"South","N. Channel Islands","santa barbara island smr","smr","Nontargeted",2.42823307031659,1.42610224749031,4.23279106523442,2.70676474262024,41,32,0.66105090394614,0.478492926145858
"Kelp forest",2019,"South","N. Channel Islands","santa barbara island smr","smr","Targeted",3.6298196826087,5.19533879408333,3.6181884037951,8.01316334248201,23,24,0.754444434965438,1.63568011788799
"Kelp forest",2019,"South","N. Channel Islands","scorpion smr","smr","Nontargeted",6.18372839900714,2.71260778365424,7.3026657128411,2.99830085819448,28,33,1.38007409885827,0.521937185244452
"Kelp forest",2019,"South","N. Channel Islands","scorpion smr","smr","Targeted",7.57899005164286,9.36880298081667,9.0256286644762,12.4986999475839,28,30,1.70568349087286,2.28193996692678
"Kelp forest",2019,"South","N. Channel Islands","south point smr","smr","Nontargeted",3.45366063655,2.38618440323214,5.33502246374458,4.18345437320351,20,28,1.19294728904213,0.790598563763007
"Kelp forest",2019,"South","N. Channel Islands","south point smr","smr","Targeted",16.0911237583529,15.9663168163043,12.4732878559123,18.311468973029,17,23,3.0252166663918,3.81820522343546
"Kelp forest",2019,"South","South","abalone cove smca","smr","Nontargeted",3.03191271157143,1.87256643837037,6.02769800752855,2.46825316983926,28,27,1.13912785043715,0.475015544011615
"Kelp forest",2019,"South","South","abalone cove smca","smr","Targeted",3.98078417436364,3.59387184004762,4.04004716891075,5.14068851773497,22,21,0.861340950522227,1.12179020270052
"Kelp forest",2019,"South","South","blue cavern onshore smca","smr","Nontargeted",6.19668681040625,2.41726964897143,4.83319043517113,2.63453287061042,32,35,0.854395432868867,0.445317332963706
"Kelp forest",2019,"South","South","blue cavern onshore smca","smr","Targeted",5.017617772,2.8276116138375,3.76908229445121,3.02238014995635,20,32,0.842792422318379,0.534286374839437
"Kelp forest",2019,"South","South","campus point smca","smr","Nontargeted",3.77206502266667,0.260266706456,6.271960162915,0.654483038682566,15,25,1.61941315060308,0.130896607736513
"Kelp forest",2019,"South","South","campus point smca","smr","Targeted",7.0853215703,0.8540128933125,7.13906869601665,0.924869432328948,20,16,1.5963442900334,0.231217358082237
"Kelp forest",2019,"South","South","farnsworth onshore smca","smr","Nontargeted",0.5840134115,0.718568325911739,1.08922206019532,1.48481922619335,26,23,0.213614020752757,0.309606210930386
"Kelp forest",2019,"South","South","farnsworth onshore smca","smr","Targeted",2.62665321738462,2.25362267142857,1.81599339711164,2.17462605785971,13,14,0.503665946860773,0.581193260918705
"Kelp forest",2019,"South","South","long point smr","smr","Nontargeted",2.87045994026087,2.174638058515,2.94066457834143,3.01333302776122,23,20,0.613170951491258,0.673801748891935
"Kelp forest",2019,"South","South","long point smr","smr","Targeted",1.17361273,4.92166304578947,1.00066127986779,5.43434968584838,14,19,0.267437976391143,1.24672532128816
"Kelp forest",2019,"South","South","matlahuayl smr","smr","Nontargeted",4.44823920284,0.740020243090909,13.7688468628955,0.499020902267962,15,11,3.5551009730983,0.150460463215222
"Kelp forest",2019,"South","South","matlahuayl smr","smr","Targeted",0.846751729,1.45936139555556,0.661738171989959,0.709840638513789,10,9,0.209259983816451,0.236613546171263
"Kelp forest",2019,"South","South","point dume smca","smr","Nontargeted",0.3384470475,2.139474328,0.54257572621832,1.7030701715248,4,5,0.27128786310916,0.761636134796335
"Kelp forest",2019,"South","South","point dume smca","smr","Targeted",3.6204686325,3.430096515,4.43464641638379,2.28843747928223,16,8,1.10866160409595,0.809084829960956
"Kelp forest",2019,"South","South","point dume smr","smr","Nontargeted",0.2885496,11.4910357179167,NA,20.1358594009266,1,24,NA,4.1102150887245
"Kelp forest",2019,"South","South","point dume smr","smr","Targeted",0.914020544,19.3798386028696,0.642251527759843,20.4604669099106,5,23,0.287223614944821,4.26630226905417
"Kelp forest",2019,"South","South","point vicente smca","smr","Nontargeted",2.16496470706129,2.49852535077273,5.04312776931627,2.65926867186585,31,44,0.905772486167664,0.400899836423898
"Kelp forest",2019,"South","South","point vicente smca","smr","Targeted",1.97603872940909,5.80746583331885,2.12438573271626,6.88743357126039,22,36,0.452920560030744,1.14790559521007
"Kelp forest",2019,"South","South","south la jolla smr","smr","Nontargeted",1.83734464273846,0.9581315498125,2.64907470469973,0.933721905542001,13,16,0.734721129256115,0.2334304763855
"Kelp forest",2019,"South","South","south la jolla smr","smr","Targeted",1.86907888201694,2.88172899736842,2.11119104166937,6.95739467528398,12,19,0.609448358109267,1.59613580525741
"Kelp forest",2020,"Central","Central","lovers point - julia platt smr","smr","Nontargeted",3.50751636812273,6.039780320025,4.21317127999499,11.1519186531206,22,24,0.898251135023816,2.27637586276427
"Kelp forest",2020,"Central","Central","lovers point - julia platt smr","smr","Targeted",6.06289273921876,7.82383828648651,3.31806889614532,8.85460631936615,24,24,0.677297977246323,1.80743894630587
"Kelp forest",2020,"Central","Central","point buchon smr","smr","Nontargeted",1.54805007253333,1.61698152509091,2.67172045258198,1.49432124321049,18,22,0.629730549818503,0.318590359517883
"Kelp forest",2020,"Central","Central","point buchon smr","smr","Targeted",3.77355570771239,13.0601007655169,3.84488525974834,15.1035971393274,23,24,0.80171399705311,3.08300885599266
"Kelp forest",2020,"Central","Central","point lobos smr","smr","Nontargeted",1.93515096263636,3.28894884536364,1.40536679776447,1.93247345209244,22,22,0.299625208025775,0.412004724324308
"Kelp forest",2020,"Central","Central","point lobos smr","smr","Targeted",18.0776325803167,13.0922917471766,14.9521565377171,10.4444728363867,24,24,3.05209617263554,2.13196909012556
"Kelp forest",2020,"Central","Central","point sur smr","smr","Nontargeted",0.923225433135,2.59538971471429,1.57703078238844,2.90712283626269,20,21,0.352634803203022,0.634386211986118
"Kelp forest",2020,"Central","Central","point sur smr","smr","Targeted",3.61443810284373,18.9189612887083,4.77887095806341,25.6993015475593,22,24,1.01885871163014,5.2458479614532
"Kelp forest",2020,"North","North","ten mile smr","smr","Nontargeted",0.897916825255553,7.705064187,0.83921316443784,20.5545890544741,17,8,0.20353908937565,7.26714465246072
"Kelp forest",2020,"North","North","ten mile smr","smr","Targeted",12.6651368884519,4.3562772263658,21.0364412920192,4.30273713523814,20,19,4.70389127336383,0.987115597532776
"Kelp forest",2020,"South","N. Channel Islands","anacapa island smr","smr","Nontargeted",4.23678813961042,7.11893013183417,11.4011645589515,14.1619355055532,24,24,2.32725297024457,2.89079297990078
"Kelp forest",2020,"South","N. Channel Islands","anacapa island smr","smr","Targeted",3.34260350470588,6.7227168526,3.68269269650619,8.66189611091264,17,22,0.893184174963866,1.84672245584445
"Kelp forest",2020,"South","N. Channel Islands","gull island smr","smr","Nontargeted",4.67634904731667,3.01934059796,7.24246193420496,4.89388040301594,12,25,2.09071867365443,0.978776080603188
"Kelp forest",2020,"South","N. Channel Islands","gull island smr","smr","Targeted",8.32684250285714,19.4783739004,10.8607790044454,22.998203838265,14,25,2.90266528486446,4.59964076765299
"Kelp forest",2020,"South","N. Channel Islands","harris point smr","smr","Nontargeted",0.785237633090909,0.894940014942105,1.22109245514506,1.21225858824846,11,19,0.368173228004551,0.278111193663913
"Kelp forest",2020,"South","N. Channel Islands","harris point smr","smr","Targeted",4.43442621561807,4.77377396468182,6.00915593462576,5.68702960304869,15,22,1.55155739063794,1.21247878530554
"Kelp forest",2020,"South","N. Channel Islands","scorpion smr","smr","Nontargeted",6.02677905677419,1.36059415821667,11.608511123564,1.25349743878113,31,39,2.08495014642889,0.200720230671428
"Kelp forest",2020,"South","N. Channel Islands","scorpion smr","smr","Targeted",11.3676693665455,7.66955102004375,13.0413692281376,12.5472805875037,22,32,2.78042926169696,2.21806679721855
"Kelp forest",2020,"South","N. Channel Islands","south point smr","smr","Nontargeted",1.49822364460606,1.65499742487031,2.08568570096375,3.1138114920893,33,32,0.363071277884087,0.550449305348237
"Kelp forest",2020,"South","N. Channel Islands","south point smr","smr","Targeted",7.65124297421739,11.1187313349657,7.89023730332781,14.5588907070618,23,21,1.64522820807467,3.17701041427141
"Kelp forest",2020,"South","South","abalone cove smca","smr","Nontargeted",3.04776740536842,3.964873764076,6.59028409523277,11.6099756412342,19,25,1.51191486212332,2.32199512824684
"Kelp forest",2020,"South","South","abalone cove smca","smr","Targeted",0.851403896666667,3.88335886718182,0.64153435447954,5.58108084488655,12,22,0.185195016126578,1.18989043416839
"Kelp forest",2020,"South","South","blue cavern onshore smca","smr","Nontargeted",7.96518550641063,2.11468808657419,4.13552276048182,1.71920754437242,32,31,0.731064046922001,0.308778790253719
"Kelp forest",2020,"South","South","blue cavern onshore smca","smr","Targeted",1.28359380068421,1.27731284053333,0.980676418796639,1.18173072373955,19,30,0.224982600307785,0.215753524763019
"Kelp forest",2020,"South","South","campus point smca","smr","Nontargeted",1.55213130255556,1.64996612483214,1.94323639961765,4.51184403424897,9,28,0.647745466539216,0.852658376352369
"Kelp forest",2020,"South","South","campus point smca","smr","Targeted",7.00550107044444,12.1294654764869,7.29621713216241,37.8208066283344,18,27,1.71973487038717,7.27861762927922
"Kelp forest",2020,"South","South","long point smr","smr","Nontargeted",3.40835262031739,4.584832827065,7.77065558614677,8.94440582836619,23,20,1.62029369638473,2.00002994505721
"Kelp forest",2020,"South","South","long point smr","smr","Targeted",1.69947820470588,3.67764513412632,2.45132681786386,4.96727173170051,17,19,0.594534081938936,1.13957028966257
"Kelp forest",2020,"South","South","matlahuayl smr","smr","Nontargeted",0.977110748266667,0.8864357025625,1.02066571113431,0.938049878763007,15,16,0.263534753417875,0.234512469690752
"Kelp forest",2020,"South","South","matlahuayl smr","smr","Targeted",1.68736010769231,3.60778564891667,3.32933020063709,6.42065259407239,13,12,0.923390057795986,1.85348275178038
"Kelp forest",2020,"South","South","point dume smca","smr","Nontargeted",0.573559220875,0.251940918555556,0.494395835915265,0.238925187877292,8,9,0.174795324083038,0.0796417292924308
