"year","group","region3","region4","affiliated_mpa","mpa_class","mpa_designation","target_status","sum_biomass"
2008,"ccfrp","central","central","point lobos smr","smr","smr","targeted",171.940881182208
2009,"ccfrp","central","central","ano nuevo smr","smr","ref","nontargeted",0
2009,"ccfrp","central","central","ano nuevo smr","smr","ref","targeted",61.4708858304443
2009,"ccfrp","central","central","ano nuevo smr","smr","smr","nontargeted",0
2009,"ccfrp","central","central","ano nuevo smr","smr","smr","targeted",50.7605325036904
2009,"ccfrp","central","central","piedras blancas smr","smr","ref","nontargeted",0
2009,"ccfrp","central","central","piedras blancas smr","smr","ref","targeted",33.451380001174
2009,"ccfrp","central","central","piedras blancas smr","smr","smr","nontargeted",0
2009,"ccfrp","central","central","piedras blancas smr","smr","smr","targeted",64.1870227341659
2009,"ccfrp","central","central","point buchon smr","smr","ref","nontargeted",0.0108331513702312
2009,"ccfrp","central","central","point buchon smr","smr","ref","targeted",23.7575625441839
2009,"ccfrp","central","central","point buchon smr","smr","smr","nontargeted",0
2009,"ccfrp","central","central","point buchon smr","smr","smr","targeted",31.8948679319106
2009,"ccfrp","central","central","point lobos smr","smr","ref","nontargeted",0
2009,"ccfrp","central","central","point lobos smr","smr","ref","targeted",21.7924266585017
2009,"ccfrp","central","central","point lobos smr","smr","smr","nontargeted",0
2009,"ccfrp","central","central","point lobos smr","smr","smr","targeted",54.936599615497
2010,"ccfrp","central","central","ano nuevo smr","smr","ref","nontargeted",0
2010,"ccfrp","central","central","ano nuevo smr","smr","ref","targeted",47.3549239767592
2010,"ccfrp","central","central","ano nuevo smr","smr","smr","nontargeted",0
2010,"ccfrp","central","central","ano nuevo smr","smr","smr","targeted",56.8326291385663
2010,"ccfrp","central","central","piedras blancas smr","smr","ref","nontargeted",0.00376302089211953
2010,"ccfrp","central","central","piedras blancas smr","smr","ref","targeted",29.5849120204614
2010,"ccfrp","central","central","piedras blancas smr","smr","smr","nontargeted",0
2010,"ccfrp","central","central","piedras blancas smr","smr","smr","targeted",35.6286869232524
2010,"ccfrp","central","central","point buchon smr","smr","ref","nontargeted",0.0255448696295704
2010,"ccfrp","central","central","point buchon smr","smr","ref","targeted",23.8930284061637
2010,"ccfrp","central","central","point buchon smr","smr","smr","nontargeted",0.0921896829985257
2010,"ccfrp","central","central","point buchon smr","smr","smr","targeted",43.7321394260482
2010,"ccfrp","central","central","point lobos smr","smr","ref","nontargeted",0
2010,"ccfrp","central","central","point lobos smr","smr","ref","targeted",30.5735040258232
2010,"ccfrp","central","central","point lobos smr","smr","smr","nontargeted",0
2010,"ccfrp","central","central","point lobos smr","smr","smr","targeted",53.0185365926167
2011,"ccfrp","central","central","ano nuevo smr","smr","ref","nontargeted",0
2011,"ccfrp","central","central","ano nuevo smr","smr","ref","targeted",38.2004508685934
2011,"ccfrp","central","central","ano nuevo smr","smr","smr","nontargeted",0
2011,"ccfrp","central","central","ano nuevo smr","smr","smr","targeted",61.9092957739953
2011,"ccfrp","central","central","piedras blancas smr","smr","ref","nontargeted",0
2011,"ccfrp","central","central","piedras blancas smr","smr","ref","targeted",41.3672344487263
2011,"ccfrp","central","central","piedras blancas smr","smr","smr","nontargeted",0
2011,"ccfrp","central","central","piedras blancas smr","smr","smr","targeted",46.8237454593045
2011,"ccfrp","central","central","point buchon smr","smr","ref","nontargeted",0
2011,"ccfrp","central","central","point buchon smr","smr","ref","targeted",33.8084082184012
2011,"ccfrp","central","central","point buchon smr","smr","smr","nontargeted",0
2011,"ccfrp","central","central","point buchon smr","smr","smr","targeted",50.2313935952281
2011,"ccfrp","central","central","point lobos smr","smr","ref","nontargeted",0.167811817113719
2011,"ccfrp","central","central","point lobos smr","smr","ref","targeted",23.6015754027758
2011,"ccfrp","central","central","point lobos smr","smr","smr","nontargeted",0
2011,"ccfrp","central","central","point lobos smr","smr","smr","targeted",66.0774091527833
2012,"ccfrp","central","central","ano nuevo smr","smr","ref","nontargeted",0.0697668358938012
2012,"ccfrp","central","central","ano nuevo smr","smr","ref","targeted",77.3737055235745
2012,"ccfrp","central","central","ano nuevo smr","smr","smr","nontargeted",0
2012,"ccfrp","central","central","ano nuevo smr","smr","smr","targeted",87.4490927726352
2012,"ccfrp","central","central","piedras blancas smr","smr","ref","nontargeted",0
2012,"ccfrp","central","central","piedras blancas smr","smr","ref","targeted",41.0946929780276
2012,"ccfrp","central","central","piedras blancas smr","smr","smr","nontargeted",0
2012,"ccfrp","central","central","piedras blancas smr","smr","smr","targeted",58.0341401813427
2012,"ccfrp","central","central","point buchon smr","smr","ref","nontargeted",0.000629637586846766
2012,"ccfrp","central","central","point buchon smr","smr","ref","targeted",27.0467830228128
2012,"ccfrp","central","central","point buchon smr","smr","smr","nontargeted",0.0567039369076808
2012,"ccfrp","central","central","point buchon smr","smr","smr","targeted",57.5276762756358
2012,"ccfrp","central","central","point lobos smr","smr","ref","nontargeted",0.000314932753868086
2012,"ccfrp","central","central","point lobos smr","smr","ref","targeted",35.6536536145459
2012,"ccfrp","central","central","point lobos smr","smr","smr","nontargeted",0
2012,"ccfrp","central","central","point lobos smr","smr","smr","targeted",65.2738357867196
2013,"ccfrp","central","central","ano nuevo smr","smr","ref","nontargeted",0.0558517968897166
2013,"ccfrp","central","central","ano nuevo smr","smr","ref","targeted",156.482863525838
2013,"ccfrp","central","central","ano nuevo smr","smr","smr","nontargeted",0.0495913333838395
2013,"ccfrp","central","central","ano nuevo smr","smr","smr","targeted",113.159685842607
2013,"ccfrp","central","central","piedras blancas smr","smr","ref","nontargeted",0.00151542855281478
2013,"ccfrp","central","central","piedras blancas smr","smr","ref","targeted",41.1006025498155
2013,"ccfrp","central","central","piedras blancas smr","smr","smr","nontargeted",0.0380633860012644
2013,"ccfrp","central","central","piedras blancas smr","smr","smr","targeted",48.2263183212969
2013,"ccfrp","central","central","point buchon smr","smr","ref","nontargeted",0
2013,"ccfrp","central","central","point buchon smr","smr","ref","targeted",26.6729202726027
2013,"ccfrp","central","central","point buchon smr","smr","smr","nontargeted",0.0204802225367902
2013,"ccfrp","central","central","point buchon smr","smr","smr","targeted",60.9237111433315
2013,"ccfrp","central","central","point lobos smr","smr","ref","nontargeted",0.0114332184877353
2013,"ccfrp","central","central","point lobos smr","smr","ref","targeted",47.9267055078977
2013,"ccfrp","central","central","point lobos smr","smr","smr","nontargeted",0
2013,"ccfrp","central","central","point lobos smr","smr","smr","targeted",58.6954996326662
2014,"ccfrp","central","central","ano nuevo smr","smr","ref","nontargeted",0
2014,"ccfrp","central","central","ano nuevo smr","smr","ref","targeted",100.376365060521
2014,"ccfrp","central","central","ano nuevo smr","smr","smr","nontargeted",0.0397396360840016
2014,"ccfrp","central","central","ano nuevo smr","smr","smr","targeted",121.273643489034
2014,"ccfrp","central","central","piedras blancas smr","smr","ref","nontargeted",0.0042988860772985
2014,"ccfrp","central","central","piedras blancas smr","smr","ref","targeted",55.0587239106007
2014,"ccfrp","central","central","piedras blancas smr","smr","smr","nontargeted",0
2014,"ccfrp","central","central","piedras blancas smr","smr","smr","targeted",94.4602190252854
2014,"ccfrp","central","central","point buchon smr","smr","ref","nontargeted",0.0128456603603945
2014,"ccfrp","central","central","point buchon smr","smr","ref","targeted",38.7596000089913
2014,"ccfrp","central","central","point buchon smr","smr","smr","nontargeted",0.0140135849260853
2014,"ccfrp","central","central","point buchon smr","smr","smr","targeted",83.2719389661648
2014,"ccfrp","central","central","point lobos smr","smr","ref","nontargeted",0
2014,"ccfrp","central","central","point lobos smr","smr","ref","targeted",94.4983963130867
2014,"ccfrp","central","central","point lobos smr","smr","smr","nontargeted",0
2014,"ccfrp","central","central","point lobos smr","smr","smr","targeted",151.450543753658
2015,"ccfrp","central","central","ano nuevo smr","smr","ref","nontargeted",0
2015,"ccfrp","central","central","ano nuevo smr","smr","ref","targeted",57.0170891932722
2015,"ccfrp","central","central","ano nuevo smr","smr","smr","nontargeted",0
2015,"ccfrp","central","central","ano nuevo smr","smr","smr","targeted",77.699664624438
2015,"ccfrp","central","central","point buchon smr","smr","ref","nontargeted",0
2015,"ccfrp","central","central","point buchon smr","smr","ref","targeted",37.6374407154879
2015,"ccfrp","central","central","point buchon smr","smr","smr","nontargeted",0.0384280149098543
2015,"ccfrp","central","central","point buchon smr","smr","smr","targeted",114.953339096012
2015,"ccfrp","central","central","point lobos smr","smr","ref","nontargeted",0
2015,"ccfrp","central","central","point lobos smr","smr","ref","targeted",53.3289185479219
2015,"ccfrp","central","central","point lobos smr","smr","smr","nontargeted",0.00518582435594144
2015,"ccfrp","central","central","point lobos smr","smr","smr","targeted",135.987702662681
2016,"ccfrp","central","central","ano nuevo smr","smr","ref","nontargeted",0
2016,"ccfrp","central","central","ano nuevo smr","smr","ref","targeted",113.607442994237
2016,"ccfrp","central","central","ano nuevo smr","smr","smr","nontargeted",0
2016,"ccfrp","central","central","ano nuevo smr","smr","smr","targeted",144.857363544037
2016,"ccfrp","central","central","piedras blancas smr","smr","ref","nontargeted",0
2016,"ccfrp","central","central","piedras blancas smr","smr","ref","targeted",103.684834118851
2016,"ccfrp","central","central","piedras blancas smr","smr","smr","nontargeted",0
2016,"ccfrp","central","central","piedras blancas smr","smr","smr","targeted",154.487778374248
2016,"ccfrp","central","central","point buchon smr","smr","ref","nontargeted",0.000169515890718049
2016,"ccfrp","central","central","point buchon smr","smr","ref","targeted",32.0149166993493
2016,"ccfrp","central","central","point buchon smr","smr","smr","nontargeted",0.00275576954273646
2016,"ccfrp","central","central","point buchon smr","smr","smr","targeted",147.759687102796
2016,"ccfrp","central","central","point lobos smr","smr","ref","nontargeted",0.0601227701140144
2016,"ccfrp","central","central","point lobos smr","smr","ref","targeted",48.6468318885099
2016,"ccfrp","central","central","point lobos smr","smr","smr","nontargeted",0.0719895180907751
2016,"ccfrp","central","central","point lobos smr","smr","smr","targeted",246.862670852579
2017,"ccfrp","south","north islands","anacapa island smr","smr","ref","nontargeted",0.423361631738416
2017,"ccfrp","south","north islands","anacapa island smr","smr","ref","targeted",12.9736793926394
2017,"ccfrp","south","north islands","anacapa island smr","smr","smr","nontargeted",0
2017,"ccfrp","south","north islands","anacapa island smr","smr","smr","targeted",49.5809205369183
2017,"ccfrp","central","central","ano nuevo smr","smr","ref","nontargeted",0
2017,"ccfrp","central","central","ano nuevo smr","smr","ref","targeted",92.3256462786807
2017,"ccfrp","central","central","ano nuevo smr","smr","smr","nontargeted",0
2017,"ccfrp","central","central","ano nuevo smr","smr","smr","targeted",91.7638280141361
2017,"ccfrp","north","north","bodega head smr","smr","ref","nontargeted",0
2017,"ccfrp","north","north","bodega head smr","smr","ref","targeted",11.5815610594344
2017,"ccfrp","north","north","bodega head smr","smr","smr","nontargeted",0.233760728481799
2017,"ccfrp","north","north","bodega head smr","smr","smr","targeted",31.3750745426248
